uniq_tow,Survey,Season,Year,Tow_Number,Region,Depth_Stra,Grid,Start_Lati,Start_Long,End_Latitu,End_Longit,Start_Date,Tow_Time,Start_Dept,End_Depth_,Tow_Type,Tow_Length,Bottom_Wat,Bottom_Sal,Surface_Wa,Surface_Sa,Stratum,Common_Nam,Number_Cau,Weight_kg,Subsample_,Subsample1,Male_Wt_kg,Female_Wt_,Expanded_C,Expanded_W,bathy_depth,habitat,Sed_type,fvcom_surf_temp_c,fvcom_bot_temp_c
FL19_8,FL19,Fall,2019,8,1,3,467,43.047167477099997,-70.43917629,43.060364029299997,-70.43184321,2019-09-24T11:14:00Z,0:20,30.500000000000000,48.600000000000001,R,0.858936565,7.300000000000000,32.590000000000003,17.000000000000000,31.320000000000000,3,Lobster American,149,49.469999999999999,0,0,34.100000000000001,15.369999999999999,149.000000000000000,49.469999999999999,-94.1399994,flat,mud,18.015423187824240,8.228984491347410
FL19_9,FL19,Fall,2019,9,1,2,420,43.108171764700003,-70.44123547,43.113992619299999,-70.42450695,2019-09-24T12:32:00Z,0:19,31.300000000000001,40.299999999999997,R,0.842028396,7.500000000000000,32.520000000000003,17.399999999999999,31.460000000000001,2,Lobster American,1,0.37,0,0,0,0.37,321.052631578999979,79.642105263199994,-60.2099991,rise,sand,18.015423187824240,8.228984491347410
FL19_9,FL19,Fall,2019,9,1,2,420,43.108171764700003,-70.44123547,43.113992619299999,-70.42450695,2019-09-24T12:32:00Z,0:19,31.300000000000001,40.299999999999997,R,0.842028396,7.500000000000000,32.520000000000003,17.399999999999999,31.460000000000001,2,Lobster American,304,75.290000000000006,0,0,36.310000000000002,38.979999999999997,0,0,-60.2099991,rise,sand,18.015423187824240,8.228984491347410
FL19_12,FL19,Fall,2019,12,1,2,449,43.070624023599997,-70.4954409,43.080851496100003,-70.48338052,2019-09-26T07:40:00Z,0:20,39.700000000000003,40.000000000000000,R,0.836697639,7.700000000000000,32.509999999999998,16.500000000000000,31.520000000000000,2,Lobster American,143,35.750000000000000,0,0,20.420000000000002,15.330000000000000,143.000000000000000,35.750000000000000,-72.7399979,flat,sand,18.015423187824240,8.228984491347410
FL04_9,FL04,Fall,2004,9,1,3,330,43.119000000000000,-70.36583,43.106999999999999,-70.36633,2004-10-13T15:42:00Z,0:20,55.100000000000001,55.100000000000001,R,0.73,6.500000000000000,32.549999999999997,12.900000000000000,31.530000000000001,3,Lobster American,2,0.53,0,0,0.18,0.35,2.000000000000000,0.53,-102.8700027,flat,sand,13.284013880711637,8.997081272210071
FL06_12,FL06,Fall,2006,12,1,3,329,43.124070000000003,-70.37425,43.118899999999996,-70.39193,2006-10-04T10:57:00Z,0:20,55.100000000000001,53.500000000000000,R,0.835,7.700000000000000,32.770000000000003,15.000000000000000,31.649999999999999,3,Lobster American,29,8.000000000000000,0,0,5.580000000000000,2.420000000000000,29.000000000000000,8.000000000000000,-99.1100006,flat,sand,13.870927179201686,12.728207809906628
SP09_7,SP09,Spring,2009,7,1,3,454,43.079369999999997,-70.37507,43.068820000000002,-70.38753,2009-05-05T09:37:00Z,0:20,53.299999999999997,56.100000000000001,R,0.844,3.700000000000000,32.479999999999997,4.300000000000000,31.920000000000002,3,Lobster American,5,6.200000000000000,0,0,0.68,5.520000000000000,5.000000000000000,6.200000000000000,-97.5999985,flat,rock,8.493553884065001,4.537325786315659
SP09_8,SP09,Spring,2009,8,1,3,406,43.131079999999997,-70.36783,43.122570000000003,-70.3824,2009-05-05T11:22:00Z,0:20,57.700000000000003,52.500000000000000,R,0.818,3.700000000000000,32.420000000000002,4.200000000000000,32.289999999999999,3,Lobster American,11,3.740000000000000,0,0,2.120000000000000,1.620000000000000,11.000000000000000,3.740000000000000,-104.3600006,flat,sand,8.493553884065001,4.537325786315659
SP10_7,SP10,Spring,2010,7,1,3,438,43.111829999999998,-70.36847,43.098399999999998,-70.36225,2010-05-04T15:03:00Z,0:20,56.399999999999999,57.299999999999997,R,0.8501,4.500000000000000,32.280000000000001,9.199999999999999,30.129999999999999,3,Lobster American,16,8.840000000000000,0,0,2.440000000000000,6.400000000000000,16.000000000000000,8.840000000000000,-101.9700012,flat,sand,9.754395661691156,3.936576402535890
SP15_7,SP15,Spring,2015,7,1,4,455,43.079079999999998,-70.36093,43.088780000000000,-70.3478,2015-05-05T10:05:00Z,0:20,54.899999999999999,57.500000000000000,R,0.8702,3.500000000000000,32.500000000000000,7.100000000000000,30.100000000000001,4,Lobster American,89,30.050000000000001,0,0,17.520000000000000,12.529999999999999,90.000000000000000,30.440000000000001,-99.8099976,rise,rock,8.231476179526521,2.230495883801885
SP15_7,SP15,Spring,2015,7,1,4,455,43.079079999999998,-70.36093,43.088780000000000,-70.3478,2015-05-05T10:05:00Z,0:20,54.899999999999999,57.500000000000000,R,0.8702,3.500000000000000,32.500000000000000,7.100000000000000,30.100000000000001,4,Lobster American,1,0.39,0,0,0,0.39,0,0,-99.8099976,rise,rock,8.231476179526521,2.230495883801885
SP15_8,SP15,Spring,2015,8,1,3,406,43.120600000000003,-70.38718,43.127969999999998,-70.37218,2015-05-05T11:30:00Z,0:20,54.100000000000001,55.700000000000003,R,0.8371,3.400000000000000,32.740000000000002,7.300000000000000,29.930000000000000,3,Lobster American,50,16.180000000000000,0,0,9.000000000000000,7.180000000000000,50.000000000000000,16.180000000000000,-97.4700012,flat,sand,8.231476179526521,2.230495883801885
FL15_11,FL15,Fall,2015,11,1,3,422,43.122799999999998,-70.3851,43.115800000000000,-70.3993,2015-09-30T08:53:00Z,0:20,50.500000000000000,49.700000000000003,R,0.7987,8.199999999999999,32.619999999999997,16.000000000000000,16.000000000000000,3,Lobster American,67,14.070000000000000,0,0,7.980000000000000,6.090000000000000,67.000000000000000,14.070000000000000,-94.7900009,flat,sand,16.053858106146073,7.120663269372419
SP16_8,SP16,Spring,2016,8,1,3,422,43.119380000000000,-70.39175,43.107529999999997,-70.39823,2016-05-03T09:36:00Z,0:20,54.399999999999999,46.100000000000001,R,0.82,5.200000000000000,32.409999999999997,6.900000000000000,31.000000000000000,3,Lobster American,128,33.920000000000002,0,0,19.960000000000001,13.960000000000001,129.000000000000000,34.539999999999999,-97.3099976,flat,sand,7.732041472032700,4.017626904030510
SP16_8,SP16,Spring,2016,8,1,3,422,43.119380000000000,-70.39175,43.107529999999997,-70.39823,2016-05-03T09:36:00Z,0:20,54.399999999999999,46.100000000000001,R,0.82,5.200000000000000,32.409999999999997,6.900000000000000,31.000000000000000,3,Lobster American,1,0.62,0,0,0,0,0,0,-97.3099976,flat,sand,7.732041472032700,4.017626904030510
FL16_8,FL16,Fall,2016,8,1,3,422,43.120370000000001,-70.3893,43.111629999999998,-70.40062,2016-09-27T11:42:00Z,0:18,55.000000000000000,44.399999999999999,R,0.7619,8.400000000000000,32.789999999999999,14.400000000000000,32.280000000000001,3,Lobster American,65,19.670000000000002,0,0,9.779999999999999,9.890000000000001,72.222222222200003,21.855555555599999,-97.8799973,flat,sand,16.523207314240150,8.589261704615602
SP18_8,SP18,Spring,2018,8,1,4,469,43.069629999999997,-70.38318,43.056030000000000,-70.3894,2018-05-01T13:14:00Z,0:20,57.100000000000001,56.399999999999999,R,0.85,4.800000000000000,32.460000000000001,7.800000000000000,30.750000000000000,4,Lobster American,2,1.390000000000000,0,0,0,1.390000000000000,41.000000000000000,15.250000000000000,-102.1100006,flat,mud,7.361659874233853,5.481419451544733
SP18_8,SP18,Spring,2018,8,1,4,469,43.069629999999997,-70.38318,43.056030000000000,-70.3894,2018-05-01T13:14:00Z,0:20,57.100000000000001,56.399999999999999,R,0.85,4.800000000000000,32.460000000000001,7.800000000000000,30.750000000000000,4,Lobster American,39,13.859999999999999,0,0,8.920000000000000,4.940000000000000,0,0,-102.1100006,flat,mud,7.361659874233853,5.481419451544733
FL18_8,FL18,Fall,2018,8,1,3,469,43.056100000000001,-70.3875,43.067749999999997,-70.3845,2018-10-02T13:55:00Z,0:20,55.000000000000000,56.000000000000000,R,0.8,8.699999999999999,32.740000000000002,15.300000000000001,31.809999999999999,3,Lobster American,30,9.680000000000000,0,0,5.730000000000000,3.950000000000000,30.000000000000000,9.680000000000000,-102.5699997,flat,mud,16.179319235306512,13.677040874012667
FL19_10,FL19,Fall,2019,10,1,1,358,43.154055979100001,-70.60429693,43.162108515299998,-70.58972885,2019-09-25T08:40:00Z,0:19,8.800000000000001,10.800000000000001,R,0.776574469,12.500000000000000,31.410000000000000,13.400000000000000,31.469999999999999,1,Lobster American,1,1.470000000000000,0,0,0,1.470000000000000,458.947368421000021,97.989473684199993,-15.1700001,flat,sand,18.015423187824240,8.228984491347410
FL19_10,FL19,Fall,2019,10,1,1,358,43.154055979100001,-70.60429693,43.162108515299998,-70.58972885,2019-09-25T08:40:00Z,0:19,8.800000000000001,10.800000000000001,R,0.776574469,12.500000000000000,31.410000000000000,13.400000000000000,31.469999999999999,1,Lobster American,435,91.620000000000005,0,0,45.299999999999997,46.320000000000000,0,0,-15.1700001,flat,sand,18.015423187824240,8.228984491347410
SP01_7,SP01,Spring,2001,7,1,2,278,43.183900000000001,-70.4241,43.174599999999998,-70.4297,2001-04-25T06:19:00Z,0:19,37.000000000000000,33.000000000000000,RA,0.63,3.500000000000000,32.329999999999998,5.900000000000000,30.899999999999999,2,Lobster American,22,8.250000000000000,0,0,4.500000000000000,3.750000000000000,23.157894736799999,8.684210526319999,-71.0800018,flat,rock,5.598426457976966,3.768848893818753
SP01_12,SP01,Spring,2001,12,1,1,185,43.260700000000000,-70.5398,43.272700000000000,-70.5312,2001-04-26T06:57:00Z,0:21,17.000000000000000,18.000000000000000,R,0.87,3.400000000000000,32.100000000000001,5.400000000000000,30.809999999999999,1,Lobster American,15,3.250000000000000,0,0,1.500000000000000,1.750000000000000,14.285714285699999,3.095238095240000,-34.0649986,crest,gravel,5.598426457976966,3.768848893818753
SP02_12,SP02,Spring,2002,12,1,1,246,43.211100000000002,-70.554,43.200499999999998,-70.5479,2002-05-08T16:06:00Z,0:20,17.000000000000000,19.399999999999999,RA,0.64,5.600000000000000,32.289999999999999,8.300000000000001,31.239999999999998,1,Lobster American,3,0.76,0,0,0,0.76,3.000000000000000,0.76,-33.4925003,flat,sand,7.652425314908269,6.441390074704060
FL02_10,FL02,Fall,2002,10,1,2,290,43.178150000000002,-70.43558,43.165819999999997,-70.43788,2002-10-17T12:32:00Z,0:20,36.500000000000000,35.500000000000000,R,0.77,10.199999999999999,32.810000000000002,13.600000000000000,32.369999999999997,2,Lobster American,41,10.880000000000001,0,0,3.940000000000000,6.940000000000000,41.000000000000000,10.880000000000001,-68.0299988,flat,sand,13.897027665234900,10.839005890505705
FL03_12,FL03,Fall,2003,12,1,1,199,43.256830000000001,-70.57633,43.268830000000001,-70.57,2003-10-17T08:16:00Z,0:20,9.699999999999999,8.000000000000000,R,0.78,10.000000000000000,31.570000000000000,9.900000000000000,29.890000000000001,1,Lobster American,343,82.640000000000001,0,0,40.200000000000003,42.439999999999998,343.000000000000000,82.640000000000001,-15.7700005,flat,gravel,12.855905931751062,9.643863280865133
SP04_11,SP04,Spring,2004,11,1,2,278,43.181780000000003,-70.43545,43.168849999999999,-70.43967,2004-05-05T15:19:00Z,0:20,37.299999999999997,34.399999999999999,R,0.81,2.900000000000000,32.420000000000002,5.600000000000000,31.789999999999999,2,Lobster American,38,11.080000000000000,0,0,5.280000000000000,5.800000000000000,38.000000000000000,11.080000000000000,-67.0299988,slope,sand,6.999285065131764,3.678981734130800
SP04_13,SP04,Spring,2004,13,1,1,201,43.262670000000000,-70.537,43.274169999999998,-70.5305,2004-05-06T07:17:00Z,0:20,18.899999999999999,18.500000000000000,,0.88,3.100000000000000,32.289999999999999,3.600000000000000,32.100000000000001,1,Lobster American,52,13.340000000000000,0,0,6.960000000000000,6.380000000000000,52.000000000000000,13.340000000000000,-37.0774994,flat,gravel,6.999285065131764,3.678981734130800
FL04_10,FL04,Fall,2004,10,1,2,277,43.169670000000004,-70.442,43.178170000000001,-70.437,2004-10-14T07:25:00Z,0:15,34.299999999999997,34.299999999999997,R,0.57,7.800000000000000,32.359999999999999,13.500000000000000,31.449999999999999,2,Lobster American,48,10.440000000000000,0,0,7.100000000000000,3.340000000000000,64.000000000000000,13.920000000000000,-65.0699997,flat,sand,13.284013880711637,8.997081272210071
SP05_13,SP05,Spring,2005,13,1,3,292,43.158999999999999,-70.40533,43.171999999999997,-70.39967,2005-05-04T15:36:00Z,0:20,43.000000000000000,45.000000000000000,R,0.817,3.300000000000000,31.890000000000001,7.700000000000000,28.609999999999999,3,Lobster American,23,5.500000000000000,0,0,4.060000000000000,1.440000000000000,23.000000000000000,5.500000000000000,-79.6999969,flat,sand,7.301881888623158,3.731471221008748
SP06_10,SP06,Spring,2006,10,1,2,277,43.179620000000000,-70.43505,43.165619999999997,-70.4383,2006-05-04T07:27:00Z,0:20,37.299999999999997,35.700000000000003,R,0.852,4.400000000000000,32.289999999999999,6.400000000000000,31.719999999999999,2,Lobster American,22,5.000000000000000,0,0,2.120000000000000,2.880000000000000,22.000000000000000,5.000000000000000,-68.5299988,flat,sand,4.968375673270022,5.469227542917632
SP06_14,SP06,Spring,2006,14,1,1,185,43.288069999999998,-70.53223,43.273969999999998,-70.53173,2006-05-04T14:37:00Z,0:20,16.000000000000000,19.500000000000000,R,0.846,6.600000000000000,31.219999999999999,8.199999999999999,30.359999999999999,1,Lobster American,126,28.600000000000001,0,0,15.020000000000000,13.580000000000000,126.000000000000000,28.600000000000001,-33.1300011,flat,gravel,4.968375673270022,5.469227542917632
FL06_14,FL06,Fall,2006,14,1,1,246,43.205730000000003,-70.54943,43.195979999999999,-70.54615,2006-10-04T15:12:00Z,0:15,15.000000000000000,17.100000000000001,,0.617,9.900000000000000,32.240000000000002,13.500000000000000,31.719999999999999,1,Lobster American,137,28.100000000000001,0,0,12.820000000000000,15.279999999999999,182.666666666999987,37.466666666700000,-30.5849991,rise,sand,13.870927179201686,12.728207809906628
FL06_15,FL06,Fall,2006,15,1,2,218,43.248649999999998,-70.50012,43.237029999999997,-70.50928,2006-10-05T09:29:00Z,0:20,25.000000000000000,25.699999999999999,R,0.803,9.500000000000000,32.420000000000002,12.900000000000000,31.780000000000001,2,Lobster American,300,59.460000000000001,0,0,33.579999999999998,25.879999999999999,300.000000000000000,59.460000000000001,-46.7099991,flat,sand,13.870927179201686,12.728207809906628
SP07_13,SP07,Spring,2007,13,1,2,265,43.194899999999997,-70.42822,43.191249999999997,-70.44565,2007-05-09T11:15:00Z,0:20,27.500000000000000,28.100000000000001,R,0.794,3.700000000000000,32.539999999999999,8.100000000000000,29.399999999999999,2,Lobster American,10,2.280000000000000,0,0,1.360000000000000,0.92,10.000000000000000,2.280000000000000,-58.3699989,depression,gravel,6.846810520544107,4.367951036360283
SP08_9,SP08,Spring,2008,9,1,1,300,43.212679999999999,-70.5714,43.199069999999999,-70.57512,2008-05-06T16:16:00Z,0:20,15.000000000000000,14.500000000000000,R,0.832,5.800000000000000,31.559999999999999,7.400000000000000,29.050000000000001,1,Lobster American,41,9.779999999999999,0,0,5.360000000000000,4.420000000000000,41.000000000000000,9.779999999999999,-29.3274994,slope,sand,8.211003315572761,3.821748601517395
SP08_15,SP08,Spring,2008,15,1,2,346,43.176780000000001,-70.43615,43.165970000000002,-70.44385,2008-05-07T15:55:00Z,0:17,37.000000000000000,34.000000000000000,RA,0.731,4.400000000000000,32.729999999999997,6.900000000000000,30.059999999999999,2,Lobster American,41,8.720000000000001,0,0,5.420000000000000,3.300000000000000,48.235294117599999,10.258823529400001,-67.8000031,flat,sand,8.211003315572761,3.821748601517395
FL08_10,FL08,Fall,2008,10,1,2,346,43.175680000000000,-70.43718,43.165450000000000,-70.44683,2008-10-02T09:39:00Z,0:18,35.700000000000003,32.600000000000001,,0.746,9.199999999999999,32.439999999999998,14.800000000000001,30.850000000000001,2,Lobster American,83,17.780000000000001,0,0,11.240000000000000,6.540000000000000,92.222222222200003,19.755555555600001,-66.9599991,flat,sand,14.506040632521620,8.626689295992854
SP09_10,SP09,Spring,2009,10,1,3,328,43.207030000000003,-70.40545,43.193469999999998,-70.41282,2009-05-05T14:29:00Z,0:20,40.000000000000000,39.799999999999997,R,0.873,3.900000000000000,32.369999999999997,4.200000000000000,31.949999999999999,3,Lobster American,62,12.400000000000000,0,0,7.060000000000000,5.340000000000000,62.000000000000000,12.400000000000000,-74.3799973,flat,sand,8.493553884065001,4.537325786315659
SP09_11,SP09,Spring,2009,11,1,2,285,43.219630000000002,-70.47925,43.231200000000001,-70.47245,2009-05-06T08:23:00Z,0:20,27.699999999999999,28.199999999999999,R,0.8582,3.700000000000000,32.140000000000001,4.400000000000000,31.850000000000001,2,Lobster American,43,11.020000000000000,0,0,4.640000000000000,6.380000000000000,43.000000000000000,11.020000000000000,-50.7000008,flat,sand,8.493553884065001,4.537325786315659
SP09_14,SP09,Spring,2009,14,1,1,300,43.200229999999998,-70.57428,43.213700000000003,-70.57057,2009-05-06T14:58:00Z,0:20,14.100000000000000,14.699999999999999,R,0.825,6.200000000000000,31.359999999999999,7.400000000000000,30.420000000000002,1,Lobster American,44,13.720000000000001,0,0,5.760000000000000,7.960000000000000,44.000000000000000,13.720000000000001,-28.4799995,flat,sand,8.493553884065001,4.537325786315659
FL09_10,FL09,Fall,2009,10,1,2,347,43.169429999999998,-70.4413,43.181899999999999,-70.43325,2009-10-06T15:12:00Z,0:20,34.500000000000000,36.899999999999999,R,0.847,8.800000000000001,32.740000000000002,13.000000000000000,31.530000000000001,2,Lobster American,156,37.000000000000000,0,0,20.440000000000001,16.559999999999999,156.000000000000000,37.000000000000000,-64.8799973,flat,sand,14.147488012483933,10.004069742547314
SP10_11,SP10,Spring,2010,11,1,1,300,43.212200000000003,-70.57152,43.197850000000003,-70.57557,2010-05-05T07:41:00Z,0:20,15.400000000000000,15.000000000000000,R,0.8768,5.000000000000000,31.710000000000001,7.900000000000000,30.609999999999999,1,Lobster American,37,10.560000000000000,0,0,3.520000000000000,7.040000000000000,37.000000000000000,10.560000000000000,-29.4549999,flat,sand,9.754395661691156,3.936576402535890
SP10_12,SP10,Spring,2010,12,1,1,219,43.281080000000003,-70.51855,43.292850000000001,-70.50897,2010-05-05T09:20:00Z,0:20,19.300000000000001,18.899999999999999,R,0.8218,5.100000000000000,31.859999999999999,7.400000000000000,30.510000000000002,1,Lobster American,138,33.899999999999999,0,0,19.520000000000000,14.380000000000001,138.000000000000000,33.899999999999999,-37.25,flat,sand,9.754395661691156,3.936576402535890
FL10_10,FL10,Fall,2010,10,1,1,323,43.197200000000002,-70.51543,43.206130000000002,-70.50103,2010-10-08T08:38:00Z,0:20,17.500000000000000,18.899999999999999,R,0.8276,13.699999999999999,32.170000000000002,13.699999999999999,32.030000000000001,1,Lobster American,173,40.079999999999998,0,0,20.879999999999999,19.199999999999999,173.000000000000000,40.079999999999998,-33.6949997,flat,gravel,15.136927340965803,13.738017218057287
FL10_11,FL10,Fall,2010,11,1,1,280,43.221879999999999,-70.57015,43.235999999999997,-70.57227,2010-10-08T10:01:00Z,0:20,14.100000000000000,12.199999999999999,R,0.854,14.100000000000000,32.130000000000003,14.000000000000000,32.000000000000000,1,Lobster American,376,70.200000000000003,0,0,30.960000000000001,39.240000000000002,376.000000000000000,70.200000000000003,-26.5300007,flat,sand,15.136927340965803,13.738017218057287
